AAF_10,VIAJES_AAF,VIATICOS
AAF_10,CONSULTORES_AAF,CONSULTOR 1
AAF_10,CONSULTORES_AAF,CONSULTOR 2
AAF_10,CONSULTORES_AAF,CONSULTOR 3
AAF_10,CONSULTORES_AAF,COORDINADOR ESTRATEGICO BENI
AAF_10,CONSULTORES_AAF,TECNICO AREAS PROTEGIDAS BENI
AAF_10,CONSULTORES_AAF,TECNICO ENLACE-BENI
AAF_10,PERSONAL_AAF,COORDINADOR DE COMUNICACION ESTRATEGICA
AAF_10,PERSONAL_AAF,DIRECTOR DE CIENCIA Y TECNOLOGIA
AAF_10,PERSONAL_AAF,DIRECTOR DE EMPODERAMIENTO LOCAL
AAF_10,PERSONAL_AAF,DIRECTOR DE ESPACIOS DE CONSERVACION
AAF_10,PERSONAL_AAF,DIRECTOR EJECUTIVO
AAF_10,PERSONAL_AAF,DIRECTOR TECNICO
AAF_10,PERSONAL_AAF,SUBDIRECTOR DE PROGRAMAS
AAF_10,COSTOS_DE_OFICINA,COSTOS INDIRECTOS
BID_PV,AUDITORIA_BID_PV,AUDITORIA
BID_PV,IMPRESIONES,IMPRESIONES
BID_PV,IMPRESIONES,MATERIAL DE DIFUSION
BID_PV,CONSULTORIAS,CONSULTORES
BID_PV,CONSULTORIAS,CONSULTOR DE ANALISIS DE AGUA
BID_PV,EQUIPAMIENTO,INSUMOS Y EQUIPAMIENTO
BID_PV,GUIAS,GUIAS LOCALES
BID_PV,GASTOS_ADMINISTRATIVOS_BID_PV,MANTENIMIENTO DE VEHICULOS
BID_PV,GASTOS_ADMINISTRATIVOS_BID_PV,MOVILIDADES
BID_PV,PERSONAL_BID_PV,ESP. SIST. INFORM. GEOGRAFICA Y TELEDETECCION
BID_PV,PERSONAL_BID_PV,ESPECIALISTA EN GESTION INTEGRAL DEL BOSQUE
BID_PV,PERSONAL_BID_PV,ESPECIALISTA EN SISTEMATIZACION Y ANALISIS DE INFORMACION
